title,cate,lat,lng,addr,date
【響應 629世界工業設計日系列活動 】信義區香堤大道方矩間 The Square,Arts,25.034,121.56544039999994,臺北市信義區松智路、松仁路、松壽路、松高路之間,2016-06-24 05:00~2016-06-30 13:00
30學院【跨境電商系列課程】跨境電商‧翻轉100倍營業額,Business,25.0616308,121.53290360000004,台北市松江路350號,2016-05-06 11:00~2016-06-17 13:30
五月水土保持月—翻轉水保樂遊市圖,Education,25.029152,121.538369,臺北市建國南路二段125號,2016-05-28 06:00~2016-05-28 09:00
【數感任意門#2】買千送百的折扣陷阱,Education,25.0339538,121.54055040000004,台北市大安區信義路三段143號,2016-07-23 01:00~2016-07-23 04:00
Special K暖男派對-法比歐徵求廚房”貼身小幫手”熱烈報名中,Food,25.0421753,121.55249060000006,Dazzling Café  Pink店 (地址: 大安區忠孝東路四段205巷7弄11號),2016-05-18 04:00~2016-05-27 04:00
【沈方正@Cheers】7/29創新服務_台灣大車隊總經理 李瓊淑,Education,25.0409798,121.52076850000005,台大醫院國際會議中心402室(100台北市中正區徐州路2號),2016-05-25 10:30~2016-07-29 13:00
【數感任意門#1】A4紙中自有白銀屋,Education,25.0339538,121.54055040000004,台北市大安區信義路三段143號,2016-06-25 01:00~2016-06-25 04:00
為你而讀43會：Twitter創業X偏鄉教育Ｘ日本手工藝,Education,25.0389636,121.54923429999997,台北市大安區光武里敦化南路一段184號11樓,2016-05-15 06:00~2016-05-15 09:30
說出影響力│商業溝通影響力,Education,25.020509,121.5436459,台大法學院霖澤館(辛亥路、復興南路口),2016-05-27 02:00~2016-05-27 09:00
《3.0 講堂》冷凍空調國手ｘ培訓教師ｘ裁判長,Education,25.027421707619347,121.52991289087674,臺北市和平東路一段１２９之１號,2016-03-12 06:00~2016-03-12 09:20
智慧眼鏡開放創新與合作論壇,Technology,25.0584759,121.55487240000002,台北市民生東路四段133號14樓,2016-01-26 05:30~2016-01-26 09:30
【5月19日第064場主題例會】 新世代消費體驗：VR / AR虛擬與擴增實境的現在與未來 |  We JUMP總監 林閔瑩,Business,25.0454815,121.53112729999998,台北市中正區市民大道三段2號11F,2016-05-19 11:00~2016-05-19 13:30
LFP: 個人化香水調香工作坊（2016 七月份7/3台北),Fashion,25.044545,121.5614574,110台北市信義區菸廠路88號六樓,2016-07-03 06:00~2016-07-03 09:00
circle 兩週年講座，From do 2 talk,Arts,25.0436839,121.55935,台北市信義區光復南路133號2F,2016-07-09 06:00~2016-07-29 16:00
【C級台北場】7/2~7/3 肌內效C級貼紮課程 ─ 6/24報名截止,Education,25.0660098,121.51565749999996,台北市大同區昌吉街55號2樓207教室,2016-07-02 00:30~2016-07-03 09:30
【華山論劍社企講堂020】​現代工作者必懂的十個人資議題,Education,25.02979,121.52861499999996,台北市金華街142號,2016-10-13 11:30~2016-10-13 13:00
Not Just Library | 英國短片導演George Wu講座 - This isn’t my beautiful house - Letting go of your career ideals and smiling,Arts,25.044011432590857,121.56066008292235,松山文創園區 | 台北市信區光復南路133號,2016-02-20 05:30~2016-02-20 08:00
本活動已額滿，感謝大家踴躍報名！《My EMBA講堂》「30年教我的事」研討會,Business,25.012971,121.536381,台大集思會議中心(台北市大安區羅斯福路四段85號B1),2016-09-08 06:00~2016-09-08 09:00
「不只灣味Not Only One Way」系列講座,Education,25.024566069917707,121.54455156931158,臺北市大安區和平東路二段134號,2016-10-24 16:00~2016-11-29 16:00
《再見瓦城》電影跨界講座【從電影夢到台灣夢，從台灣夢到世界夢】 趙德胤 X 周永明,Arts,25.0325203,121.56585359999995,台北市信義路五段100號B1,2016-12-10 06:00~2016-12-10 08:00
健心房──你的心理鍛鍊計劃！,Education,25.026631,121.55676700000004,台北市信義區嘉興街179-28號1樓,2016-10-01 12:00~2016-10-31 14:00
漢娜妞《我的婚禮籌備日誌》新書分享・簽名會,Travel,25.0394812,121.56584680000005,台北市信義區松高路11號3樓,2016-06-03 11:30~2016-06-03 13:30
虛擬實境遊戲設計與製作開發實務班,Technology,25.0418977,121.52566160000003,台北市中正區濟南路一段 321 號 行政大樓四樓402,2016-07-01 10:30~2016-07-30 10:00
IT IS ALL ABOUT LOVE 為愛發聲公益演唱會,Charity,25.035675,121.567907,台北市松壽路22號5樓,2016-04-30 11:30~2016-04-30 14:00
【台北愛喫客】永康在地小店大搜索,Arts,25.0335642,121.5295003,捷運東門站5號出口,2016-08-20 06:00~2016-08-20 08:00
【 IoT應用系列】Ameba x Seeed Grove雲端整合工作坊,Technology,25.022136,121.54797699999996,台北市大安區敦化南路二段216號23樓,2016-01-23 02:00~2016-01-31 09:00
知識學苑系列─銀髮服務經濟,Education,25.042403,121.512201,台北市衡陽路51號3樓 （基泰國際商務中心）,2016-04-18 16:00~2016-08-18 15:59
Baby kitchen-三創週年慶 感恩烘焙課程,Food,25.0454815,121.53112729999998,台北市中山區市民大道三段2號7f 咖啡芭蕾,2016-05-07 03:15~2016-06-19 04:30
健康聚聚 –鄭雲龍《「脊」樂抒壓》,Health,25.0228309,121.53419209999991,臺北市大安區新生南路3段30號,2016-03-13 06:00~2016-03-13 08:00
【劇本講座】 故事！無所不在－談劇本與應用,Arts,25.0436519,121.51306899999996,台北市重慶南路一段66號9樓,2016-04-19 11:30~2016-04-19 13:00
【C級台北場】11/12~11/13 肌內效貼紮課程─11/4報名截止,Education,25.0660098,121.51565749999996,台北市大同區昌吉街55號2樓207教室,2016-11-12 00:30~2016-11-13 09:30
PitchCamp 2016 決勝創投：共同見證台灣創業簡報巔峰對決,Business,25.0454815,121.53112729999998,10058台北市中正區市民大道三段2號,2016-05-22 05:00~2016-05-22 10:00
illuClass｜手繪風電腦繪圖實作 ─ 入門篇,Education,25.0413667,121.50236040000004,台北市萬華區康定路43號2樓,2016-05-05 11:30~2016-05-05 13:00
【從心出發 活出精彩】2016醫師幸福一日營,Education,25.041965035285,121.53831298095088,億光大樓2樓 感恩廳-台北市忠孝東路三段193巷旁,2016-04-24 00:00~2016-04-24 09:00
一半海水一半火焰： 萬里行記之歐陸篇,Travel,25.054741,121.54288099999997,台北市中山區長春路311-1號1樓,2016-01-02 10:30~2016-01-02 13:00
GAP 17 使命感教育討論會,Education,25.0169587,121.53385070000002,臺北市羅斯福路四段一號,2016-10-21 11:00~2016-12-09 13:30
玩瘋動畫夏令營,Education,25.0406793,121.53244970000004,台北市新生南路一段60號5樓,2016-07-25 01:00~2016-07-30 08:00
BIG Camp | SPRING 2016: Grow your startup FAST!,Technology,25.0454815,121.53112729999998,台北市中正區市民大道三段2號11F,2016-05-09 01:30~2016-05-11 10:30
2016 CODE Award 作品賞析會-觀摩日本原創脈動,Business,25.038715,121.51871499999991,100台北市中正區中山南路11號 (臺大醫院捷運站一號出口),2016-09-09 05:30~2016-09-09 09:00
認識動物溝通講座＿2016/5/28 台北場,Other,25.0223013,121.5230692,100金門街12巷7號,2016-05-28 11:00~2016-05-28 14:00
204 動態排程進階 - 個案工作坊 (7PDU),Education,25.052848,121.54435149999996,台北市復興北路99號 (上課樓層請留意1F指示牆公告)【恆逸資訊】,2016-07-09 01:30~2016-07-09 09:30
【2016Maker Faire】LASS社群自造成果分享會,Technology,25.0961275,121.51668740000002,台北市士林區士商路189號,2016-05-07 05:30~2016-05-07 08:30
【台北場】FB 操作訣竅- 10月iCHEF CLUB大講堂,Education,25.0488463,121.56171029999996,CLBC大船艦 ( 台北市八德路四段123號3樓 ),2016-10-12 06:00~2016-10-12 09:00
(已額滿)尋找完美伴侶的系統化做法(3小時版),Education,25.053145,121.543682,台北市復興北路154號9樓 (大人學台北教室),2016-01-27 10:30~2016-01-27 13:30
踏進紳士的第一步從這開始，GQ紳士講堂招生中！,Fashion,25.0488463,121.56171029999996,台北市松山區八德路四段123號3樓,2016-07-03 10:00~2016-07-03 13:30
【台以新創分享會】以色列憑什麼在新創發展上勝出,Business,25.0441499,121.52944079999996,台北市八德路一段1號,2016-11-17 11:30~2016-11-17 13:00
安心感男孩。177cm↑男生限定聯誼活動♥,Entertainment,25.0297089,121.51977009999996,台北市福州街11號,2016-06-04 10:30~2016-06-04 13:00
【創業小聚#64】掌握溝通技巧，打破工程師與設計師的平行時空！,Business,25.0435203,121.5574173,YOUR SPACE：台北市大安區光復南路102號3樓,2016-04-20 11:00~2016-04-20 13:30
女子比屈歌舞秀Bitch Cabaret,Arts,25.0441499,121.52944079999996,台北市中正區八德路一段1號,2016-12-23 11:00~2016-12-25 14:00
岱我飛翔—我的棒球路  國泰陽岱鋼分享會,Sports,25.0464839,121.54097890000004,台北市八德路二段260號3樓,2016-01-08 11:30~2016-01-08 12:30
故事學堂：臺史博x故事網站  巡迴講座,Education,25.017524,121.53316100000006,聯經書房(台北市新生南路三段94號B1),2016-05-28 07:00~2016-08-27 09:00
A103履歷優化實戰班,Education,25.053145,121.543682,台北市復興北路154樓9樓【大人學台北教室】,2016-06-25 01:30~2016-06-25 09:30
大人學品味：專業男士的西裝知識,Education,25.053145,121.543682,台北市復興北路154樓9樓【大人學台北教室】,2016-06-19 06:00~2016-06-19 09:00
【六月人才講堂】鍾子偉_新媒體X心視野,Education,25.0493663,121.57900510000002,台北巿信義區巿民大道六段288號4F,2016-06-27 10:00~2016-06-27 13:00
數位行銷學院￨Facebook社群經營精準行銷術,Education,25.012971,121.536381,集思台大會議中心國際會議廳(台北市羅斯福路四段85號地下1樓),2016-03-04 01:30~2016-03-04 08:50
How Do You Build a Unicorn-Meet with 4-Time Forbes Midas Lister VC Hans Tung,Education,25.0339226,121.56463680000002,台北市信義路五段7號83F,2016-12-21 18:30~2016-12-21 20:30
天使面對面創業論壇,Business,25.04454,121.55561579999994,106台北市大安區市民大道四段198號（饌巴黎星光攝影棚）,2016-07-23 05:30~2016-07-23 13:30
MG聚『給社會新鮮人的震撼彈』,Other,25.0796919,121.55135500000006,台北市中山區明水路569號B2,2016-05-14 10:30~2016-05-14 14:30
「和土地談戀愛」- 蹲點台灣  巡迴影像故事展：好丘信義店分享會,Charity,25.0313617,121.56191119999994,台北市信義區松勤街54號,2016-01-21 10:30~2016-02-02 11:30
2016誠品曬書市集【尋書啟事】,Arts,25.083576,121.55709849999994,台北市中山區敬業三路20號,2016-05-11 03:00~2016-05-23 14:00
窩講堂#03 無盡的迴圈--流浪動物解方的雙面刃,Charity,25.0454815,121.53112729999998,三創11樓 貝殼好室Event Space A：台北市中正區市民大道三段2號,2016-06-05 05:00~2016-06-05 09:00
夏日黃金週 邏輯探索夏令營 程式設計x數學桌遊,Education,25.0383825,121.54968239999994,台北市大安區仁愛路四段107號4樓,2016-07-18 01:00~2016-07-22 09:00
Google Analytics網站分析基礎實務｜網站分析必備工具,Education,25.0228309,121.53419209999991,臺北市大安區新生南路3段30號1F,2016-06-24 01:30~2016-06-24 09:30
【台北課程】撞車前中後 . 輸贏手中握,Education,25.0448979,121.51515410000002,台北市中正區館前路49號4樓,2016-10-19 05:30~2016-10-19 08:30
《跨 X 創》產業小聚  #5  文化潮體驗 : AR/VR加值文化,Education,25.038647135529224,121.54122246256566,台北市忠孝東路三段248巷(仁愛路交叉口),2016-04-28 07:00~2016-04-28 09:20
10月好 UI 讀書會,Education,25.0410469,121.53869099999996,台北市大安區建國南路一段175巷27號3F,2016-10-11 01:00~2016-10-28 15:00
「打球」帶我進入美國名校！用「運動」創業打破教育體制的僵化！,Education,25.0436963,121.55934860000002,台北市信義區光復南路133號,2016-06-25 05:00~2016-06-25 09:00
庶民飲食，在地觀察,Arts,25.0435921,121.5451041,Boven雜誌圖書館 ( 臺北市大安區復興南路一段107巷5弄18號B1),2016-10-15 06:00~2016-10-15 07:30
[一月人才講堂]小人物 大夢想,Education,25.0501908,121.5254324,台北市林森北路107巷10號,2016-01-30 05:30~2016-01-30 08:30
TJ. HANAYA 緹緁花屋 -【多肉植物組合盆景】,Education,25.0441104,121.5468436,台北市大安區大安路一段 31 巷 13 號,2016-07-24 06:30~2016-07-24 09:00
醫學尬工程 蹦出新智慧 !!,Technology,25.0259514,121.5612671,台北市信義區吳興街250,2016-05-06 10:00~2016-05-06 13:00
失序時代的國際報導 — 新戰場上，新聞記者如何武裝自己？如何呈現故事？,Education,25.0488463,121.56171029999996,CLBC 大船艦（台北市松山區八德路四段 123 號 3 樓）,2016-12-15 11:30~2016-12-15 13:30
中廣青春網同樂會，一起來狂歡！,Arts,25.0319527,121.54381260000002,台北市復興南路二段 27號B2,2016-09-24 07:00~2016-09-24 09:00
&lt;W點子聚&gt; 臉書行銷大揭密！！,Education,25.04233,121.56486080000002,台北市信義區基隆路一段180號6樓,2016-01-13 06:00~2016-01-13 08:00
全民瘋運動3.0：親子律動免費課程-7,Sports,25.0339538,121.54055040000004,台北市大安區信義路三段143號,2016-09-03 07:00~2016-09-03 08:00
電子基礎實作入門(烙鐵工具及電子零件 ),Technology,25.0331896,121.54340750000006,台北市大安區信義路三段200號5樓之1,2016-01-03 06:00~2016-03-13 09:00
親子電影故事森林－《魔法阿媽》,Entertainment,25.0453633,121.53098899999998,台北市中正區市民大道三段2號五樓,2016-02-01 04:00~2016-02-12 11:00
紙間生物,Education,25.031454,121.51122699999996,100台北市中正區南海路49號,2016-02-05 07:30~2016-02-05 09:00
Not Just Library | Sparko Studio食物攝影工作坊,Photography,25.0440858,121.5609048,松山文創園區 | 台北市信區光復南路133號,2016-12-17 05:00~2016-12-17 08:30
【改變一生英文公開課】collocations搭配詞 + 英文文法,Education,25.0498558,121.54358260000004,台北市朱崙街60號2樓,2016-06-14 11:30~2016-06-14 13:30
春天魔力手作課 - 純天然愛的呵護保養品 (4/10台北場),Arts,25.0539189,121.52179849999992,台北市中山區中山北路二段26巷10之1號3樓,2016-04-10 05:00~2016-04-10 11:00
精實吸引(網聊，搭訕)講座,Education,25.0617918,121.52082240000004,台北市天祥路48巷2號,2016-02-27 06:00~2016-02-27 09:00
安心感男孩。175cm↑男生限定聯誼活動♥,Entertainment,25.0297089,121.51977009999996,台北市福州街11號,2016-02-27 10:30~2016-02-27 13:00
[攝影茶會]反轉視界,Photography,25.0652586,121.5334428,台北市中山區松江路375號,2016-02-21 05:30~2016-02-21 09:30
NVIDIA 躍進 VR 大未來(2016/2/25 上午場次),Technology,25.038613113539828,121.54116345396731,台北市大安區忠孝東路三段248巷(仁愛路交叉口),2016-02-25 01:10~2016-02-25 05:00
掌握智慧商務新契機系列講座（二）：物聯網Ｘ數據分析 – 顛覆傳統商業模式,Business,25.0584759,121.55487240000002,台北市松山區民生東路四段133號,2016-09-29 06:00~2016-09-29 08:00
【達人】火花羅 X 微光攝影的奇幻視覺,Photography,25.0454815,121.53112729999998,台北市中正區市民大道3段2號4樓,2016-07-16 06:00~2016-07-16 08:00
《雲講堂》(月)：遊戲行銷 3.0,Education,25.0453633,121.53098899999998,台北市中正區市民大道三段2號5樓,2016-01-26 06:00~2016-01-26 07:30
大人學品味：專業男士的西裝知識,Education,25.053145,121.543682,台北市復興北路154樓9樓【大人學台北教室】,2016-10-16 06:00~2016-10-16 09:00
【茶葉枕頭】手作體驗工作坊（1/31場次）,Education,25.0625217,121.50931719999994,台北市大同區迪化街一段329號,2016-01-31 02:00~2016-01-31 03:00
Not Just Library | 我們的聯名 - 回家路上明信片印製體驗,Arts,25.043955541762312,121.5607405491928,松山文創園區 | 台北市信區光復南路133號,2016-11-20 05:30~2016-11-20 09:00
FutureKids 設計自造營,Education,25.067639763915288,121.52022744813236,台北市中山北路三段40號 （綜合大樓）,2016-07-04 01:00~2016-07-15 08:30
食力2016春季食鋪講堂［挑・食］,Health,25.0441303,121.52939949999995,100台北市中正區八德路一段1號,2016-01-31 06:00~2016-03-27 08:00
【翻轉新媒體 ＠ 迎戰行銷新趨勢】,Education,25.0518004,121.5319889,臺北市南京東路二段100號12F,2016-11-24 11:00~2016-12-08 13:30
２０１６亞洲人才創新論壇-移動世代 創新管理,Education,25.0228309,121.53419209999991,台北市新生南路三段30號,2016-11-08 01:00~2016-11-08 09:00
2016 台北健康產業博覽會 08/26~08/29 台北世貿 美容展,Fashion,25.0332591,121.562324,台北市信義區信義路五段五號,2016-08-26 02:00~2016-08-29 10:00
素浪—台北國際素食嘉年華—催生誓師大會,Charity,25.0424339,121.53563580000002,台北市大安區忠孝東路三段1號。台北科技大學綜合科館第一演講廳,2016-05-07 10:00~2016-05-07 13:45
OFFICE NIGHT: 電腦玩物教你 OneNote 工作術 ，讓你散亂的資料再也不落單,Education,25.0405044,121.56689640000002,台北市信義區忠孝東路五段68號19樓,2016-10-05 11:00~2016-10-05 13:00
幌馬車練習曲,Arts,25.0546325,121.509949,台北市大同區迪化街一段32巷一號,2016-04-15 11:30~2016-04-17 14:00
窩講堂＃01 不存在的獸欄：探討人與動物共存的可能,Education,25.0470172,121.55049940000004,台北市松山區八德路三段12巷16弄3號B1,2016-04-17 05:30~2016-04-17 09:00
百年工藝的傳承 - 吟釀清酒與美味共舞,Food,25.041342,121.56612700000004,台北市信義區忠孝東路五段37號12樓（門鈴請按#3712）,2016-04-16 05:30~2016-04-16 08:00
【旅創小酒館#2】面向世界的旅行社─寶島旅行x素人導遊x深度體驗,Travel,25.0512976,121.540436,台北市中山區龍江路76巷1號(長寬高文創),2016-06-07 10:30~2016-06-07 13:45
2016年台北國際電腦展 CPX 論壇,Technology,25.033263,121.56049180000002,台北市信義路五段1號,2016-05-31 00:40~2016-06-01 09:30
【Maker Hatch Night】發燒真空管音響分享會,Technology,25.040259,121.5413142,台北市大安區忠孝東路三段248巷,2016-05-26 11:00~2016-05-26 13:00
&lt;電商藍海航行術 (3堂)&gt;,Education,25.0488463,121.56171029999996,台北市八德路四段123號3樓,2016-07-05 11:00~2016-07-19 14:00
從路人到情人第九場－台北場(搭訕，聯誼，網聊，夜店),Education,25.0841365,121.52269479999995,台北市士林區劍潭路21號2樓,2016-07-03 05:30~2016-07-03 08:30
國際設計大展 臺北風格2館「THE FOOD PROJECT」食物設計講座,Arts,25.0436839,121.55935,110台北市信義區光復南路133號,2016-10-29 06:00~2016-10-29 07:45
思沙龍－全新「焦點中國」系列,Arts,25.045024,121.52785399999992,華山文創園區 / 空總創新基地,2016-07-02 06:00~2016-08-13 09:40
科教館【電子版樂高】｢little bits」星際大戰機器人工作坊,Education,25.0961275,121.51668740000002,台北市士林區士商路189號,2016-07-01 02:00~2016-08-28 08:00
交通部航港局微電影「出發航向遠大的夢想」首映會,Entertainment,25.0397197,121.56587390000004,台北市信義區松高路11號6樓,2016-07-08 05:40~2016-07-08 08:30
文案產製與廣告素材｜數位內容即戰力,Education,25.0435203,121.5574173,台北市大安區光復南路102號3樓,2016-09-06 01:30~2016-09-06 08:30
經理人商學院│超級店長學,Education,25.012971,121.536381,台北市羅斯福路四段85號地下1樓,2016-03-08 01:30~2016-03-28 09:30
創業家的第一個 48 小時  計畫,Education,25.0491987,121.5235927,臺北市中山區長安東路 1 段 18 號 6 樓,2016-04-11 00:00~2016-10-31 15:59
《大饅大力網購穿搭聖經》新書分享暨見面會,Fashion,25.0453633,121.53098899999998,100台北市中正區市民大道三段2號,2016-04-09 06:00~2016-04-09 08:00
艾丁格 2016 德國啤酒節,Entertainment,25.034924777700247,121.56667270471576,台北市信義區松壽路18號,2016-09-30 10:00~2016-10-01 14:00
Let's Eat!!食安系總動員-2016年度跨領域Ｘ跨媒體Ｘ跨世代 食境SHOW,Education,25.0397197,121.56587390000004,110台北市信義區松高路11號6樓,2016-12-24 02:00~2016-12-24 09:00
【IOT工作坊】自造迷你空氣盒子工作坊,Technology,25.0491987,121.5235927,臺北市中山區長安東路 1 段 18 號 6 樓,2016-07-16 02:00~2016-07-16 08:30
【2016 Art Taipei Forum 台北藝術論壇】藝術鑑定 ART &amp; AUTHENTICATION,Arts,25.0332591,121.562324,台北市信義區信義路五段5號,2016-11-12 02:00~2016-11-12 09:00
「WHATs NEXT！移動到未來」2016數位行動產業首屆高峰會,Technology,25.0454815,121.53112729999998,台北市中正區市民大道三段2號,2016-08-08 01:10~2016-08-08 09:00
行銷企劃人品牌價值影像力‧手機或GoPro拍攝實作,Photography,25.0488463,121.56171029999996,台北市八德路四段123號3樓,2016-04-10 01:00~2016-04-10 05:00
贏在[指尖]服務力─2016天下金牌服務業論壇,Business,25.0228309,121.53419209999991,台北市新生南路3段30號,2016-05-26 01:00~2016-05-26 08:30
悟，空 / 嬉遊安泰鬧古厝-超急早鳥鐵粉專案（首映場）,Entertainment,25.0716543,121.53032770000004,台北市中山區濱江街5號,2016-09-14 10:00~2016-09-17 15:59
別跟錢過不去︱新手創業生存須知 - 稅務財務會計入門,Education,25.0488463,121.56171029999996,台北市八德路四段123號3樓,2016-12-06 11:30~2016-12-20 14:00
別總是直球對決：人生難題的系統思考法,Education,25.053145,121.543682,台北市復興北路154號9樓【大人學台北教室】,2016-12-22 10:30~2016-12-22 13:30
【2016街大歡囍】城市遊戲:失物招領,Arts,25.0507246,121.5189745,台北市大同區長安西路39號,2016-10-01 02:00~2016-11-13 04:00
5月黑松講堂【施信鋒(蝶小小)-一起來玩生態攝影】,Charity,25.0460629,121.5441717,台北市復興南路一段39號,2016-05-28 06:30~2016-05-28 08:30
TJ. HANAYA 緹緁花屋 -【萬聖節盆花】x 三盆,Education,25.0441104,121.5468436,台北市大安區大安路一段 31 巷 13 號,2016-10-26 11:00~2016-10-26 12:30
[電腦科學教育周] 我的第一個智能聊天機器人,Technology,25.0436963,121.55934860000002,台北市信義區光復南路133號1F,2016-12-03 01:00~2016-12-03 09:00
【高雄台北台中航空就業說明會】10月阿聯酋、卡達、海南+11月長榮、吉祥想知道如何通過一定要來參加,Education,25.0329636,121.56542680000008,台北：忠孝敦化附近/台中：勤美附近,2016-09-20 12:00~2016-10-31 08:30
沒經驗，是你最大優勢講座,Arts,25.0424803,121.51334739999992,台北市重慶南路1段119號3F,2016-05-18 11:30~2016-05-18 13:00
【響應 629世界工業設計日系列活動 】RELIVE X REnato lab 當結束是新的開始：重新思考關於「環境友善」,Arts,25.044117,121.52942889999996,臺北市八德路一段1號,2016-06-25 07:00~2016-06-25 08:30
【認識肌內效課程】2/17台北場-2/15報名截止,Education,25.0660098,121.51565749999996,台北市大同區昌吉街55號2樓207教室,2016-02-17 11:30~2016-02-17 13:00
2016後青春安老學-銀光經濟創客論壇,Business,25.038715,121.51871499999991,張榮發基金會1001國際會議室(台北市中山南路11號10樓),2016-02-21 01:00~2016-02-21 08:15
KoderCafe（程式啟蒙 ● STEM教育）--小黃蜂與跑跑龜,Education,25.0334788,121.535352,安納貝爾美語藝術學苑  台北市新生南路一段161-3號B1(摩斯漢堡B1),2016-02-27 06:00~2016-02-27 09:30
大人的創意思考,Education,25.024467,121.55541399999991,台北市信義區崇德街81巷6號2F,2016-02-21 06:30~2016-04-18 08:30
【KISS ME花漾美姬】花漾樂園派對 Beauty Play Ground Party,Entertainment,25.046771,121.53506370000002,台北市中山區八德路二段85號1樓,2016-10-30 16:00~2016-12-23 14:00
職場聚聚 –丁菱娟《你在怕什麼？》,Education,25.0352256,121.49596710000004,台北市和平西路三段240號2樓,2016-03-05 06:00~2016-03-05 08:00
話/畫哲學｜聽"哲學哲學雞蛋糕"主持人與插畫家summerise的精闢理路,Arts,25.0413667,121.50236040000004,台北市萬華區康定路43號2樓,2016-03-05 11:30~2016-03-05 13:00
肆捌玖-恐龍妹小米生日見面會,Other,25.046015,121.55275540000002,延吉街30巷11號,2016-03-05 06:00~2016-03-05 08:00
illuClass｜做一個有自己手感溫度的包包—Chez麂皮絨x帆布的完美搭配,Education,25.0413667,121.50236040000004,台北市萬華區康定路43號2樓,2016-03-03 11:00~2016-03-03 13:00
2016GMA 工作坊-錄音工程基礎班,Entertainment,25.0550136,121.53730280000002,台北市中山區建國北路二段33號2樓,2016-06-04 05:30~2016-06-04 09:30
尋找成熟穩重的他♥64-73年次男生限定聯誼,Entertainment,25.0468495,121.52232520000008,台北市中正區北平東路7號,2016-03-12 07:00~2016-03-12 10:00
3/12【交點台北】夢想的起點從分享開始,Education,25.0323191,121.54631560000009,台北市大安區大安路二段15巷2號1樓,2016-03-12 05:30~2016-03-12 09:30
【電商必學品牌文案班】文案狂飆一點靈,Education,25.0513836,121.52917419999994,台北市中山區吉林路26巷26號,2016-05-20 05:30~2016-05-27 10:00
2016.05月－設計小聚#37,Arts,25.0435203,121.5574173,台北市光復南路102號3樓(Your Space),2016-05-19 11:30~2016-05-19 13:30
在青田遇見自己：感受一種屬於你的緩慢時光,Travel,25.027554,121.53420099999994,台北市新生南路二段70巷4號,2016-05-21 05:00~2016-05-21 10:00
【STYDER】2nd Anniversary - Private VIP Event,Fashion,25.035675,121.567907,台北市信義區松壽路22號5樓,2016-05-21 09:00~2016-05-21 12:00
【Maker to Market#3】善用使用者體驗設計，打造好產品,Technology,25.0405044,121.56689640000002,台北市忠孝東路五段68號19樓,2016-11-27 02:00~2016-11-27 09:45
國際設計大展 臺北風格1館 - Noritake : Noritake's Artworks,Arts,25.0436839,121.55935,110台北市信義區光復南路133號,2016-10-14 08:00~2016-10-14 09:30
內容行銷：學習發想方法論 解構成功案例,Education,25.0488463,121.56171029999996,台北市八德路四段123號3樓,2016-07-27 11:00~2016-07-27 14:00
為你而讀46會：孤獨六講Ｘ台灣營造業百年史Ｘ這麼動人句子是怎麼想出來的,Education,25.04284,121.548495,台北市大安區敦化南路一段184號11樓,2016-07-10 06:00~2016-07-10 09:30
職場聚聚 –《獵才公司告訴你，如何成為獵頭的人才》,Business,25.0352256,121.49596710000004,台北市和平西路三段240號2樓,2016-07-16 06:00~2016-07-16 08:00
銀黏土手創課 (體驗班),Education,25.0507869,121.54769320000004,台北市松山區敦化北路50巷20號 (巴蕯．小弄 Passage Café),2016-07-16 06:00~2016-07-16 09:00
{夏令營}風起雲湧-壯烈，紙箱大戰,Entertainment,25.0454815,121.53112729999998,台北市中正區市民大道3段2號7F,2016-07-11 01:00~2016-08-10 09:00
痞客邦《金會講04》,Education,25.0501908,121.5254324,台北市中山區林森北路107巷10號,2016-07-23 06:00~2016-07-23 09:00
社群媒體新勢力:「新創社群平台」工作 &amp; 產品經驗分享,Business,25.0522894,121.53225900000008,台北市中山區南京東路2段97號三樓,2016-08-27 05:30~2016-08-27 09:00
揭開網路流量-掌握開店煉金術的致勝關鍵,Education,25.0412749,121.55131860000006,台北市忠孝東路4段178號4樓,2016-08-05 01:00~2016-11-24 04:00
MUZIK仲夏藍色夢│蓋西文的微醺夏日時光,Food,25.0341117,121.53495840000004,台北市大安區新生南路一段165巷20號1樓,2016-08-07 16:00~2016-09-24 08:30
夏夜晚風，民歌復古煙火趴,Entertainment,25.0557438,121.5098961,103台北市大同區迪化街一段76號,2016-08-05 11:00~2016-08-06 15:59
打造社子濕地生態方舟: 手作生態浮島體驗活動,Charity,25.1133865427688,121.48982013383784,社子島,2016-08-18 01:00~2016-08-18 09:00
【Maker商品化】跨越工業設計難關,Technology,25.05664171258538,121.61192557548225,台北市南港軟體園區H棟九樓902室 (((南港IC設計育成中心IoT Lab))),2016-08-17 06:00~2016-08-17 08:00
【免費講座】從青藏高原到北極圈-單車旅遊分享,Travel,25.0453633,121.53098899999998,台北市中正區市民大道3段2號4F(三創生活園區-4F顯癮實驗室),2016-02-28 06:00~2016-02-28 08:00
新創如何接軌創櫃板與國際佈局,Business,25.0584759,121.55487240000002,105台北市松山區民生東路四段133號B區14樓,2016-11-10 01:30~2016-11-10 08:10
日立智慧空調遠端控制工作坊【初階班】,Technology,25.0424339,121.53563580000002,台北市大安區忠孝東路三段1號6F,2016-08-27 02:00~2016-08-27 09:00
【Sumplus文化創新講座】勇氣 x 貢獻 你看見世界 世界看見你,Arts,25.0268095,121.52963139999996,106 台北市大安區和平東路一段 129 號,2016-06-25 06:00~2016-06-25 09:00
